id,ratio,category,lat,lon,year
31,0.16859012015779823,1,9.911044444589859,-61.976466666648605,2020
32,0.1658559370179633,1,9.911222222241136,-61.9758888888889,2020
33,0.16317795630732884,1,9.910777777796692,-61.97544444444446,2020
34,0.1616396350390293,1,9.910111111130021,-61.975666666666676,2020
35,0.1599531727032138,1,9.910111111130025,-61.97522222222225,2020
36,0.13143536250415228,1,9.909444444463356,-61.96933333333336,2020
37,0.1491932212860282,1,9.90877777779669,-61.973666666666695,2020
38,0.1309961777865095,1,9.908777777796686,-61.96922222222226,2020
39,0.13592515942371186,1,9.907518518587612,-61.966703703720476,2020
40,0.13714314131275687,1,9.907666666685579,-61.96588888888892,2020
41,0.13275528949559018,1,9.907222222241133,-61.967333333333364,2020
42,0.1344959103437338,1,9.906555555574466,-61.967000000000034,2020
43,0.13620337813209615,1,9.906333333352242,-61.96655555555558,2020
44,0.13692983477092163,1,9.906403509196126,-61.96468421100587,2020
45,0.13461120549813146,1,9.90533333340868,-61.9637777777778,2020
46,0.13612386749677538,1,9.905222222241129,-61.96677777777781,2020
47,0.13537402429875592,1,9.905000000018907,-61.96700000000002,2020
48,0.13151979638775774,1,9.905000000018907,-61.96300000000003,2020
49,0.1383608670460797,1,9.904492063621541,-61.966269841343596,2020
50,0.1290110293955161,1,9.904487180005654,-61.96214529926822,2020
51,0.12777984923288935,1,9.904555555574463,-61.961888888888915,2020
52,0.1234017776977456,1,9.904111111130016,-61.9687777777778,2020
53,0.14040283668821113,1,9.904222222297564,-61.96522222218463,2020
54,0.10703684418150872,1,9.903755555628631,-61.97215555557364,2020
55,0.14197300996140827,1,9.903888888907796,-61.96566666666669,2020
56,0.14055330760293738,1,9.903500000230515,-61.96655555551798,2020
57,0.10495949565063416,1,9.903111111186446,-61.97233333333335,2020
58,0.10738968886145092,1,9.903679739098056,-61.97145751632171,2020
59,0.14243324358986098,1,9.903055555616781,-61.96566666666668,2020
60,0.14328617705681082,1,9.903000000018908,-61.96488888888893,2020
61,0.10203674317693447,1,9.902518518644003,-61.97240740741577,2020
62,0.1043416773793612,1,9.902777777796683,-61.971444444444465,2020
63,0.10593496956216303,1,9.902777777796684,-61.971000000000025,2020
64,0.13801754203443428,1,9.908772462222146,-61.97115920162011,2020
65,0.10369464036132174,1,9.902555555574462,-61.97122222222225,2020
66,0.10116227654305164,1,9.90233333335224,-61.971666666666685,2020
67,0.13657935007505356,1,9.902259259328321,-61.966407407424164,2020
68,0.13617852642958556,1,9.90279514085659,-61.96276389008163,2020
69,0.09656412903330716,1,9.902055555616773,-61.97294444447267,2020
70,0.10232558623805033,1,9.901977777986255,-61.97060000006322,2020
71,0.13067098961058357,1,9.901984127058297,-61.96715873017719,2020
72,0.13952460320823148,1,9.902111111130019,-61.96388888888893,2020
73,0.1237232650488238,1,9.901888888907793,-61.96788888888892,2020
74,0.13834729513770183,1,9.901888888907793,-61.96366666666668,2020
75,0.08615897224585786,1,9.901444444463348,-61.97433333333335,2020
76,0.09450628268631087,1,9.901444444463346,-61.971444444444465,2020
77,0.10288534977813646,1,9.901333333408655,-61.96966666666669,2020
78,0.09823171103984317,1,9.901000000018904,-61.9698888888889,2020
79,0.0857264386517261,1,9.900703703772749,-61.972629629646356,2020
80,0.13102992550644338,1,9.900481481550523,-61.96174074075748,2020
81,0.0868849848499476,1,9.900333333352236,-61.9706666666667,2020
82,0.09628476231476722,1,9.900222222297536,-61.96911111111115,2020
83,0.07875807630809525,1,9.900542484063182,-61.97388888883583,2020
84,0.08166375914573268,1,9.900111111253086,-61.97144444444447,2020
85,0.08589375434684547,1,9.899777777853087,-61.97000000000003,2020
86,0.0751618383521095,1,9.899592592661634,-61.972703703687024,2020
87,0.12216682264486428,1,9.899666666685567,-61.964555555555584,2020
88,0.11488765912581064,1,9.900383143244495,-61.95970498145962,2020
89,0.07747409475174415,1,9.898771429279863,-61.95253015903052,2020
90,0.11873146695020227,1,9.89911111118642,-61.96411111111115,2020
91,0.0723782737079715,1,9.89905555561676,-61.97161111108294,2020
92,0.11979707359965738,1,9.898904761978914,-61.96315873014034,2020
93,0.1078769998013722,1,9.8990000000189,-61.95900000000003,2020
94,0.08188677088500354,1,9.898333333352234,-61.954111111111146,2020
95,0.08143096830262661,1,9.898111111130014,-61.95388888888893,2020
96,0.09038600676703298,1,9.9003809664079,-61.9568586573047,2020
97,0.08344580319464129,1,9.897962963382916,-61.95467901248497,2020
98,0.08481202983987073,1,9.897148148292363,-61.95537037032865,2020
99,0.08245185547886413,1,9.896972222378576,-61.95422222225045,2020
100,0.07442303262188589,1,9.89672486849359,-61.95019576770355,2020
101,0.07528419225532708,1,9.896185185254208,-61.951148148164904,2020
102,0.07845369417924435,1,9.895777777853061,-61.95244444444449,2020
103,0.07674613895558001,1,9.895666666685562,-61.95188888888893,2020
104,0.07422299462181378,1,9.895333333408615,-61.94855555555559,2020
105,0.07754279204786768,1,9.895222222241122,-61.95211111111115,2020
106,0.08555874235845888,1,9.894353535514073,-61.95758585867288,2020
107,0.07538948169713601,1,9.894333333352233,-61.95033333333338,2020
108,0.07671682274743415,1,9.894222222297499,-61.94922222222227,2020
109,0.07455377163143798,1,9.894222222297499,-61.9485555555556,2020
110,0.0680564382915771,1,9.894111111258868,-61.94744444448744,2020
111,0.0804577376037785,1,9.893204082515155,-61.957888889122096,2020
112,0.07675496698296332,1,9.893888888907787,-61.94966666666671,2020
113,0.08149232459297666,1,9.893444444463341,-61.95900000000003,2020
114,0.07852017769298193,1,9.89344444446334,-61.956555555555596,2020
115,0.07517768769177575,1,9.8933333334086,-61.9516666666667,2020
116,0.07538948169713601,1,9.89322222224112,-61.95033333333338,2020
117,0.07652716713183713,1,9.893000000018894,-61.949111111111165,2020
118,0.05662511408277126,1,9.892777777796674,-61.94600000000006,2020
119,0.07557277879463638,1,9.89412281125693,-61.95114035084582,2020
120,0.052101379636243506,1,9.892333333352228,-61.94533333333339,2020
121,0.07314922901319752,1,9.892015873476472,-61.94998412709765,2020
122,0.07443638014913068,1,9.892222222297484,-61.94877777777781,2020
123,0.07124886489429648,1,9.89203703710603,-61.951740740757494,2020
124,0.07099347793207295,1,9.892135802610504,-61.94801234561969,2020
125,0.06354269909383227,1,9.891622222367367,-61.94691111112922,2020
126,0.06910008334084983,1,9.89166666668556,-61.95144444444449,2020
127,0.06946321682547213,1,9.891533333406334,-61.95037777779586,2020
128,0.06461872513961024,1,9.891222222241117,-61.94722222222227,2020
129,0.06398711345528207,1,9.891000000018895,-61.9516666666667,2020
130,0.06552031880395728,1,9.890866666739663,-61.950600000018085,2020
131,0.06759540551384897,1,9.891000000018895,-61.94833333333339,2020
132,0.06349518326081492,1,9.890777777796671,-61.95144444444449,2020
133,0.04887061674427694,1,9.890857778209286,-61.94492000020586,2020
134,0.05538118146473866,1,9.890000000075243,-61.9556666666667,2020
135,0.04293601094982859,1,9.889888888907784,-61.943444444444495,2020
136,0.054907171495693845,1,9.889222222241115,-61.94722222222227,2020
137,0.040877554884011826,1,9.889222222241111,-61.942666666666724,2020
138,0.04015814069715786,1,9.888555555574447,-61.94277777777784,2020
139,0.1493018693755513,1,9.888555555754744,-61.99619999999999,2020
140,0.04442642978799606,1,9.888111111130003,-61.946333333333385,2020
141,0.04144708325771595,1,9.888111111130003,-61.94533333333337,2020
142,0.040336098203817165,1,9.888111111130003,-61.9445555555556,2020
143,0.039218198502220136,1,9.887622222277168,-61.94482222225833,2020
144,0.03817420089888247,1,9.887444444463336,-61.94211111111117,2020
145,0.03726692194225804,1,9.88722222224111,-61.944222222222265,2020
146,0.03781578968298711,1,9.88622222229744,-61.94166666662916,2020
147,0.03681787470832492,1,9.885666666685557,-61.94122222222228,2020
148,0.03198310406854285,1,9.885666666685557,-61.93766666666673,2020
149,0.035935168517693176,1,9.885444444463333,-61.94077777777785,2020
150,0.03151863307265651,1,9.886014248670381,-61.93906268054417,2020
151,0.03092082264515474,1,9.885185185310462,-61.939444444494555,2020
152,0.21507014383166723,2,9.885000000018886,-61.998000000000005,2020
153,0.034037965249496774,1,9.88483333339446,-61.9403333333334,2020
154,0.032280689669505175,1,9.884444444519653,-61.93566666670427,2020
155,0.03219576149559295,1,9.884333333352222,-61.936333333333394,2020
156,0.03076921123712606,1,9.884000000075204,-61.93877777777783,2020
157,0.03406599826688859,1,9.883666666685553,-61.93677777777785,2020
158,0.03472057413660363,1,9.8837407409098,-61.9359135802748,2020
159,0.04005506066937152,1,9.882874396464116,-61.93464251237821,2020
160,0.030924301055466896,1,9.883000000018884,-61.93800000000006,2020
161,0.2565230131990871,2,9.882666666741862,-61.999222222222215,2020
162,0.2814112855130176,2,9.882407407664031,-61.998444444482,2020
163,0.0401800634513008,1,9.88216666684039,-61.93516666663859,2020
164,0.04149310276379089,1,9.882111111129998,-61.93444444444452,2020
165,0.04302317814718332,1,9.881800000072937,-61.933266666648706,2020
166,0.04994565039213662,1,9.880658730571401,-61.93132539724885,2020
167,0.058582725647918193,1,9.879068784358026,-61.9285238107349,2020
168,0.05574651014370583,1,9.879444444463328,-61.92788888888895,2020
169,0.40063093572288694,3,9.878096297019558,-61.99854074057998,2020
170,0.061895981592307005,1,9.87788888890777,-61.9293333333334,2020
171,0.0618011568005107,1,9.87755555574327,-61.926666666723015,2020
172,0.0626367266179923,1,9.877444444463327,-61.9272222222223,2020
173,0.06247344271967384,1,9.877444444463327,-61.925444444444516,2020
174,0.06291179867057256,1,9.877222222241102,-61.92833333333339,2020
175,0.06231450187826083,1,9.877222222241102,-61.925888888888956,2020
176,0.06198281733403868,1,9.876888889114111,-61.92466666686684,2020
177,0.061957687875519724,1,9.876777777796658,-61.92666666666674,2020
178,0.06320565128663205,1,9.876222222297372,-61.927666666666724,2020
179,0.06288343613060103,1,9.876111111129994,-61.92700000000007,2020
180,0.063591765996249,1,9.875777777852925,-61.925222222222295,2020
181,0.06372205967335831,1,9.87528888918009,-61.92593333336942,2020
182,0.06564805561384446,1,9.874777777796659,-61.925111111111185,2020
183,0.06682613514705613,1,9.874595959975656,-61.92205050513985,2020
184,0.0647422519534655,1,9.873888888907766,-61.925888888888956,2020
185,0.06461869907854793,1,9.873888888907766,-61.92366666666673,2020
186,0.06495677580386948,1,9.873666666685548,-61.92300000000007,2020
187,0.06952570497543038,1,9.873444444463326,-61.921111111111195,2020
188,0.07186025512025881,1,9.873222222241099,-61.91877777777787,2020
189,0.07057388867604572,1,9.872777777796655,-61.921888888888965,2020
190,0.07495116141487236,1,9.872777777796655,-61.91900000000008,2020
191,0.06853563436636527,1,9.873908214886535,-61.920291465580966,2020
192,0.07737608793426663,1,9.872185185254056,-61.91840740739082,2020
193,0.07510228803627898,1,9.871888888907764,-61.920666666666754,2020
194,0.07167191455928316,1,9.871666666685542,-61.92233333333342,2020
195,0.08144854372984019,1,9.871444444643297,-61.91833333339343,2020
196,0.07403876648622522,1,9.871444444463323,-61.921555555555635,2020
197,0.07965890653523591,1,9.871444444463323,-61.91944444444452,2020
198,0.0749061907127921,1,9.871000000018874,-61.92144444444453,2020
199,0.08154541949925563,1,9.871000000018874,-61.919222222222295,2020
200,0.06615498733193075,1,9.87239339563968,-61.92427327518863,2020
201,0.07786395411374096,1,9.870866667121962,-61.92055555562309,2020
202,0.08302575540363048,1,9.870333333464682,-61.91938888888897,2020
203,0.08470467889541151,1,9.87055555557443,-61.91700000000009,2020
204,0.09763745712960432,1,9.86855555557443,-61.91588888888897,2020
205,0.09891576728798233,1,9.868370371607467,-61.91704938273976,2020
206,0.7206253827854157,4,9.86788888890776,-61.99655555555555,2020
207,0.09670777658328122,1,9.86766666668554,-61.91388888888898,2020
208,0.1019309181525644,1,9.867444444463313,-61.9172222222223,2020
209,0.08968530752080661,1,9.868536844845037,-61.91915906448337,2020
210,0.10061984581057519,1,9.867177777922581,-61.91757777779585,2020
211,0.10469811126947293,1,9.867474074418773,-61.91517777781185,2020
212,0.10765356400129883,1,9.867222222241097,-61.916111111111185,2020
213,0.6053168934424865,4,9.866965812117739,-61.63361538457582,2020
214,0.09605965472876644,1,9.86677777779665,-61.9182222222223,2020
215,0.10904395010233632,1,9.866555555574427,-61.91466666666675,2020
216,0.10452570421536275,1,9.866644444517284,-61.913755555501666,2020
217,0.10349922567893621,1,9.866296296421352,-61.912999999950124,2020
218,0.10744412414734401,1,9.86611111112998,-61.913666666666764,2020
219,0.1021519205882657,1,9.86580000007283,-61.91740000001807,2020
220,0.11421220307064064,1,9.864777777796645,-61.916000000000075,2020
221,0.11156468290697329,1,9.864555555686831,-61.91250000000008,2020
222,0.10940820534399796,1,9.864333333352201,-61.916777777777845,2020
223,0.11799792609711152,1,9.864743590483469,-61.91497435859132,2020
224,0.11371292007335485,1,9.863888888907757,-61.912555555555635,2020
225,0.2643827733565213,2,9.863616994680271,-61.64213986958196,2020
226,0.8053963929483855,5,9.863500000229612,-61.98883333332398,2020
227,0.8241816030870999,5,9.863111111785583,-61.98344444444446,2020
228,0.11175028217426061,1,9.862650793788932,-61.915761904777284,2020
229,0.11665128659854397,1,9.862777777796648,-61.914777777777864,2020
230,0.11567629213617661,1,9.862555555574426,-61.91500000000008,2020
231,0.11622516896590288,1,9.862492063556802,-61.91338095230458,2020
232,0.11287417057250179,1,9.862153847020211,-61.91188034187578,2020
233,0.10968255007300459,1,9.861518518587328,-61.915296296279756,2020
234,0.11501118307175898,1,9.861222222241087,-61.91300000000008,2020
235,0.11345636408662328,1,9.86122222224109,-61.912222222222304,2020
236,0.11158960019231355,1,9.86122222224109,-61.91100000000008,2020
237,0.11161126049075228,1,9.860888888963936,-61.91155555555564,2020
238,0.28015688143811707,2,9.860777777965186,-61.637888888889236,2020
239,0.11288954408086982,1,9.860777777796642,-61.91322222222231,2020
240,0.11198698118930069,1,9.860555555574424,-61.91277777777787,2020
241,0.1063652532444361,1,9.860111111129976,-61.90855555555566,2020
242,0.7792777927772225,4,9.85966666668553,-61.984333333333346,2020
243,0.231496799275753,2,9.859611111172105,-61.535666666667126,2020
244,0.4804062891888338,3,9.859111111410837,-61.966055555514394,2020
245,0.10781157088285806,1,9.857777777852805,-61.90944444448199,2020
246,0.1080096017109156,1,9.857888888907754,-61.908555555555644,2020
247,0.10950653560503096,1,9.858840711775027,-61.910634218084624,2020
248,0.7511949066421586,4,9.856777777796639,-61.985666666666674,2020
249,0.10432612637998771,1,9.856950617441479,-61.909567901136654,2020
250,0.7625223171924218,4,9.856333333352193,-61.99055555555556,2020
251,0.09830796731056626,1,9.856111111219825,-61.91015555558561,2020
252,0.10414188494352947,1,9.856333333352197,-61.90922222222231,2020
253,0.10079071005189207,1,9.85559259266137,-61.90974074075748,2020
254,0.10814546105704687,1,9.855444444463306,-61.908555555555644,2020
255,0.11362712709707105,1,9.855222222241082,-61.90744444444453,2020
256,0.10746079616705857,1,9.854936508065373,-61.90880952390129,2020
257,0.854938693054086,5,9.854722222395488,-61.579833333361826,2020
258,0.8425982087815593,5,9.855333334216906,-61.57913333339365,2020
259,0.11841322694949748,1,9.854666666741672,-61.90522222222231,2020
260,0.10396411455446332,1,9.854333333352194,-61.90922222222232,2020
261,0.5078938529768425,3,9.853592592661352,-61.96714814813156,2020
262,0.11236425020181183,1,9.853666666685525,-61.907666666666756,2020
263,0.8445974844891283,5,9.85369841293725,-61.57830158732644,2020
264,0.10136232162651723,1,9.853444444463301,-61.909000000000084,2020
265,0.12149760670589162,1,9.853444444463301,-61.90455555555564,2020
266,0.103263660235947,1,9.858428877156916,-61.907031271788554,2020
267,0.45508829640595,3,9.855078793760617,-61.965506876111014,2020
268,0.11929103700746893,1,9.853044444589045,-61.90651111117707,2020
269,0.10173252640483173,1,9.853000000018858,-61.90877777777786,2020
270,0.12394650878011024,1,9.853000000018858,-61.90455555555564,2020
271,0.8443057627962633,5,9.853074074142834,-61.57796296294675,2020
272,0.10658604469969135,1,9.852666666741657,-61.9082222222223,2020
273,0.11811716238921596,1,9.852777777796634,-61.90688888888897,2020
274,0.7623856657002303,4,9.852555555574414,-61.994777777777784,2020
275,0.10967482846629412,1,9.85218518525394,-61.907814814831546,2020
276,0.11223949364017045,1,9.85155555563054,-61.907222222222316,2020
277,0.5724184030272012,3,9.851444444463304,-61.970222222222255,2020
278,0.11783697089729246,1,9.8514444444633,-61.90655555555565,2020
279,0.12552767234838713,1,9.851570571275584,-61.90439339280218,2020
280,0.37964592012162085,2,9.851925927572543,-61.51123456784213,2020
281,0.729186775017494,4,9.850550828191803,-61.99495271848439,2020
282,0.7987576806177844,4,9.850111111279618,-61.569444444444876,2020
283,0.791254603537509,4,9.85033333335219,-61.56833333333377,2020
284,0.4711756106130631,3,9.849148148216884,-61.96848148146487,2020
285,0.8017148245192172,5,9.849222222241076,-61.56900000000042,2020
286,0.45094758094908727,3,9.849000000108635,-61.967800000000025,2020
287,0.8275702440542565,5,9.84877777779663,-61.57611111111154,2020
288,0.4226639780675422,3,9.848222222297183,-61.967333333333364,2020
289,0.6388460950309629,4,9.847477778341398,-61.99652222230788,2020
290,0.1234126715354441,1,9.847666666685521,-61.90188888888898,2020
291,0.12256587180857677,1,9.846936508193505,-61.90109523811366,2020
292,0.121174087554642,1,9.847088889141123,-61.902377777765906,2020
293,0.6072522397170894,4,9.846244444517149,-61.99673333335129,2020
294,0.8092897986033313,5,9.846589745087732,-61.572837606895106,2020
295,0.11829422975835832,1,9.845074074142783,-61.89907407405756,2020
296,0.11429736965753073,1,9.845114697297106,-61.90163082457832,2020
297,0.11678981699414254,1,9.844675214164008,-61.89992307694529,2020
298,0.11191672574971988,1,9.84411111112996,-61.900777777777876,2020
299,0.10879847165421562,1,9.843666666685515,-61.90122222222233,2020
300,0.11182444731567033,1,9.843666666685516,-61.90022222222232,2020
301,0.11231787632998885,1,9.843666666685516,-61.89877777777787,2020
302,0.11093260938736708,1,9.843444444463294,-61.89988888888899,2020
303,0.36230957089962307,2,9.843349206551173,-61.51538095242723,2020
304,0.10967116913745115,1,9.843222222241074,-61.89944444444453,2020
305,0.8476346638070305,5,9.843000000108571,-61.557622222252554,2020
306,0.10633632141528428,1,9.842472222714195,-61.899916667056935,2020
307,0.32277215512000607,2,9.842388889361006,-61.9649444444912,2020
308,0.6008377798024204,4,9.842269841526718,-61.98712698410869,2020
309,0.8424012901318987,5,9.842555555649176,-61.55914814809875,2020
310,0.40081680727765984,3,9.842111111129963,-61.96855555555559,2020
311,0.8484693152145969,5,9.84166666668552,-61.555888888889335,2020
312,0.10514718419637815,1,9.841222222241068,-61.89922222222232,2020
313,0.10919591408345972,1,9.841222222241068,-61.898111111111206,2020
314,0.485777843564852,3,9.840925925994606,-61.996925925909316,2020
315,0.8045604851745483,5,9.841000000018845,-61.55211111111156,2020
316,0.8381095922674305,5,9.840873016010857,-61.5592539683093,2020
317,0.848984940505283,5,9.840844444644938,-61.55653333339805,2020
318,0.10389780770489615,1,9.84059259294159,-61.8986296295965,2020
319,0.8126588216201199,5,9.84049206362075,-61.55255555555601,2020
320,0.10828092080172474,1,9.840333333352179,-61.89711111111121,2020
321,0.49505456604106324,3,9.840577238239495,-61.99579945782724,2020
322,0.10541220543130338,1,9.839666666685511,-61.89788888888898,2020
323,0.11141656828835146,1,9.839444444575408,-61.896166666666765,2020
324,0.4587379835467758,3,9.839222222241068,-61.99677777777778,2020
325,0.7814463972318312,4,9.839461539082745,-61.550384615566365,2020
326,0.11366271929626498,1,9.839000000018844,-61.895666666666784,2020
327,0.45517991577653855,3,9.838174603783692,-61.995920634957244,2020
328,0.4864530841449571,3,9.83858730176172,-61.97293650796399,2020
329,0.3687047473865088,2,9.841033340890785,-61.96739999850576,2020
330,0.10946646421363512,1,9.83890476204258,-61.89677777771383,2020
331,0.44533989702766574,3,9.837974359632621,-61.99686324788714,2020
332,0.4156367890933414,3,9.839524446075593,-61.96999555578089,2020
333,0.10447177724718687,1,9.838333333352178,-61.89788888888899,2020
334,0.49653313066748905,3,9.83769005892067,-61.993584795406115,2020
335,0.1125122353324196,1,9.838047619112217,-61.89630158731696,2020
336,0.10698217002278025,1,9.837888888907733,-61.897333333333435,2020
337,0.6187408027891623,4,9.83845098146918,-61.982633987111214,2020
338,0.8004256994581951,5,9.837839506529352,-61.55119753094399,2020
339,0.11462128828981058,1,9.837444444463285,-61.89588888888898,2020
340,0.4692252592427096,3,9.837407407681564,-61.994925925892716,2020
341,0.11147595206217703,1,9.83695555602872,-61.8964518520074,2020
342,0.1163646131610557,1,9.837111111185996,-61.895666666666756,2020
343,0.12192548490495045,1,9.837148148216809,-61.89470370368719,2020
344,0.8113117865719068,5,9.837088888961532,-61.552066666649175,2020
345,0.4487777747073619,3,9.836777777886287,-61.995488888858986,2020
346,0.5173015603184123,3,9.836555555723837,-61.99233333333334,2020
347,0.12182832462215666,1,9.836407407525876,-61.89492592589283,2020
348,0.812271104284726,5,9.835888889019802,-61.55216666666711,2020
349,0.6461249509938803,4,9.835666666797579,-61.53955555551867,2020
350,0.12428555355060011,1,9.835611111284045,-61.89416666663875,2020
351,0.416941692996018,3,9.835592592773313,-61.99877777774042,2020
352,0.7055594334998807,4,9.835333333408206,-61.54366666666713,2020
353,0.6572475092752752,4,9.835222222241065,-61.54011111111158,2020
354,0.6616102147108748,4,9.835000000018844,-61.54033333333379,2020
355,0.6550366377774763,4,9.835000000018844,-61.53988888888935,2020
356,0.10941748419610202,1,9.841513524666457,-61.895178121241074,2020
357,0.680626126996186,4,9.834333333352173,-61.54166666666712,2020
358,0.6137512949729508,4,9.834066666721366,-61.98131111112306,2020
359,0.2807482545295165,2,9.834283950874067,-61.96554320979174,2020
360,0.14103448904440838,1,9.834166666727526,-61.889166666638765,2020
361,0.7063569429583497,4,9.834111111129957,-61.543888888889356,2020
362,0.6572528425669374,4,9.834294118054407,-61.53994771213573,2020
363,0.14147801123576478,1,9.83366666668551,-61.889888888889,2020
364,0.42728113788659866,3,9.835105266283849,-61.99706627574918,2020
365,0.6181993849846878,4,9.833716049539886,-61.53769135807126,2020
366,0.44775406449586536,3,9.8335396826134,-61.99671428573258,2020
367,0.2735510500720324,2,9.833500000172897,-61.965611111083135,2020
368,0.22065003359041818,2,9.833622222276917,-61.96304444448033,2020
369,0.6846069520920876,4,9.833444444463284,-61.542000000000456,2020
370,0.4658479721390132,3,9.832824561742632,-61.995444444633144,2020
371,0.5415710216120054,3,9.83287037074244,-61.977018518625385,2020
372,0.1386745701219855,1,9.83283333356224,-61.88969444451458,2020
373,0.6846791771124199,4,9.83300000001884,-61.541888888889346,2020
374,0.5017068246576034,3,9.832888888963746,-61.47411111111164,2020
375,0.9196566662389433,5,9.83277777779662,-61.57033333333375,2020
376,0.49154658387403527,3,9.83225925932789,-61.994,2020
377,0.1336541452508453,1,9.832111111129949,-61.890111111111224,2020
378,0.4718700854213013,3,9.831577778627073,-61.99968148159498,2020
379,0.12893203337111578,1,9.831755555628163,-61.8905111110933,2020
380,0.6546297827344486,4,9.831611111171956,-61.53927777775023,2020
381,0.49547929545923514,3,9.831266666810965,-61.99464444446237,2020
382,0.12563256733469758,1,9.831055555616402,-61.88983333330543,2020
383,0.5437628077184675,3,9.831000000018834,-61.53366666666713,2020
384,0.4884270670786,3,9.83072222239508,-61.99616666663868,2020
385,0.7187499092741749,4,9.83055555557439,-61.546111111111564,2020
386,0.12583336822948546,1,9.83033333335217,-61.889111111111205,2020
387,0.6213415671007264,4,9.83033333335217,-61.53788888888935,2020
388,0.5366504646117869,3,9.830206349280049,-61.53353968253407,2020
389,0.6160421542206704,4,9.831522116187744,-61.53698705500958,2020
390,0.5952019881017936,3,9.83073794658428,-61.6398448628616,2020
391,0.4851863146310856,3,9.830259259477222,-61.99816049382162,2020
392,0.5211775946409274,3,9.829847222471187,-61.532305555580535,2020
393,0.6031069634176368,4,9.829777777852616,-61.537000000000454,2020
394,0.2992591502087196,2,9.829666666685503,-61.96766666666671,2020
395,0.12285039393152207,1,9.829555555630394,-61.88811111114856,2020
396,0.5068561139645583,3,9.829507936764486,-61.53033333335513,2020
397,0.30502109678125544,2,9.829333333408169,-61.967888888888915,2020
398,0.6087685576220162,4,9.829400000144275,-61.6414222221748,2020
399,0.22281842605365643,2,9.829055555616389,-61.964499999972034,2020
400,0.5613204437678484,3,9.829055556120364,-61.53504166656677,2020
401,0.5466968195252232,3,9.829000000018839,-61.534333333333805,2020
402,0.0995684529886399,1,9.828722222283051,-61.89216666663877,2020
403,0.12284107233551134,1,9.82855555557439,-61.88633333333345,2020
404,0.5417325569620122,3,9.82833333335217,-61.53411111111157,2020
405,0.46771100464546717,3,9.833049004310192,-61.64712459677892,2020
406,0.11688485930901714,1,9.82803703710564,-61.88774074075743,2020
407,0.5476439457765019,3,9.828000000074825,-61.53455555555603,2020
408,0.09994942933428556,1,9.827888888907724,-61.891444444444545,2020
409,0.49604107570802547,3,9.8276666666855,-61.996333333333325,2020
410,0.5860000368883158,3,9.8276666666855,-61.644111111111464,2020
411,0.4983608153030629,3,9.82733333340815,-61.99655555559287,2020
412,0.6366258820462215,4,9.82733333340815,-61.539444444444904,2020
413,0.5817188040347583,3,9.827148148216747,-61.53662962964668,2020
414,0.5434168877409967,3,9.82762091867673,-61.53450065649562,2020
415,0.4992122230344502,3,9.826222222297035,-61.532555555556016,2020
416,0.10759690427215816,1,9.826111111129947,-61.886888888889,2020
417,0.5298957750349326,3,9.826111111129947,-61.53500000000046,2020
418,0.5547138760672701,3,9.82597777785035,-61.53628888887144,2020
419,0.48069329747261647,3,9.825839506727949,-61.52717283951587,2020
420,0.47859476280203145,3,9.825629629828835,-61.528703703671034,2020
421,0.4860729666752029,3,9.825222222241052,-61.532555555556016,2020
422,0.22312626112603942,2,9.827614594674102,-61.964393658714634,2020
423,0.2605505809089807,2,9.824555555574388,-61.96588888888892,2020
